12755,蛇,disgust,0.57,154
12756,蛇,fear,0.802,154
12760,上诉,anticipation,0.531,5
12761,上市,anticipation,0.375,25
12768,上当,sadness,0.531,49
12770,赏金,anticipation,0.539,1
12771,赏金,joy,0.485,1
12772,赏金,trust,0.383,1
12773,商业,trust,0.461,45
12775,商品,trust,0.398,77
12777,伤心,sadness,0.844,32
12778,伤人,anger,0.603,11
12779,伤人,disgust,0.367,11
12780,伤人,fear,0.688,11
12781,伤人,sadness,0.688,11
12782,伤口,anger,0.636,7
12783,伤口,fear,0.571,7
12784,伤口,sadness,0.625,7
12785,伤害,anger,0.712,227
12786,伤害,fear,0.688,227
12787,伤害,sadness,0.688,227
12788,伤,anger,0.469,73
12789,伤,fear,0.672,73
12790,伤,sadness,0.562,73
12791,膳食,anticipation,0.352,1
12792,善良,anticipation,0.438,206
12793,善良,joy,0.818,206
12794,善良,surprise,0.164,206
12795,善良,trust,0.68,206
12800,闪电战,surprise,0.742,1
12806,煽动,anger,0.469,62
12807,煽动,anticipation,0.547,62
12808,煽动,fear,0.516,62
12809,山寨,anger,0.227,9
12810,山寨,disgust,0.258,9
12813,山,anticipation,0.375,68
12814,山,joy,0.25,68
12815,傻子,disgust,0.461,166
12817,砂砾,trust,0.43,1
12818,砂,joy,0.109,1
12819,沙漠,anger,0.206,10
12820,沙漠,disgust,0.203,10
12821,沙漠,fear,0.359,10
12822,沙漠,sadness,0.344,10
12828,杀人,anger,0.906,132
12829,杀人,disgust,0.836,132
12830,杀人,fear,0.959,132
12831,杀人,sadness,0.844,132
12832,杀,anger,0.853,139
12833,杀,disgust,0.789,139
12834,杀,fear,0.962,139
12835,杀,sadness,0.844,139
12836,杀,surprise,0.625,139
12838,森严,anger,0.368,1
12839,森严,fear,0.578,1
12846,骚扰,anger,0.659,8
12847,骚扰,disgust,0.586,8
12848,骚乱,anger,0.576,11
12849,骚乱,fear,0.459,11
12850,骚乱,sadness,0.484,11
12851,骚乱,surprise,0.688,11
12859,丧失,anger,0.409,40
12860,丧失,sadness,0.344,40
12863,赛跑,joy,0.258,5
12868,弱势,trust,0.359,7
12869,弱点,sadness,0.516,10
12870,弱点,trust,0.266,10
12871,弱,fear,0.406,121
12872,弱,sadness,0.544,121
12874,入侵,anger,0.562,54
12875,入侵,fear,0.766,54
12876,入侵,sadness,0.453,54
12877,入侵,surprise,0.773,54
12881,如意,anticipation,0.672,1
12887,肉食,fear,0.531,1
12890,肉,disgust,0.352,69
12891,蹂躏,anger,0.682,4
12892,蹂躏,fear,0.792,4
12893,蹂躏,sadness,0.797,4
12894,容忍,anger,0.106,19
12895,容忍,sadness,0.141,19
12896,容量,trust,0.469,4
12897,荣誉,anticipation,0.562,33
12898,荣誉,joy,0.586,33
12899,荣誉,surprise,0.281,33
12900,荣誉,trust,0.844,33
12905,荣幸,joy,0.688,6
12906,荣幸,trust,0.719,6
12910,日期,joy,0.344,33
12911,日落,anticipation,0.453,5
12912,日落,joy,0.312,5
12913,日记,joy,0.25,75
12914,日记,trust,0.422,75
12915,日出,joy,0.6,2
12918,韧性,anger,0.492,3
12919,韧性,fear,0.4,3
12920,韧性,trust,0.43,3
12921,认证,trust,0.766,32
12922,认可,trust,0.672,88
12923,忍耐,anticipation,0.422,8
12924,忍耐,trust,0.555,8
12927,人质,anger,0.47,4
12928,人质,fear,0.734,4
12929,人性,joy,0.391,252
12930,人性,trust,0.688,252
12931,人生,joy,0.578,94
12932,人群,fear,0.266,133
12933,人道主义,anticipation,0.383,92
12934,人道主义,joy,0.469,92
12935,人道主义,surprise,0.195,92
12936,人道主义,trust,0.695,92
12937,热心,anticipation,0.812,6
12938,热心,joy,0.552,6
12939,热心,trust,0.469,6
12946,热带,joy,0.455,3
12948,热,anger,0.529,46
12950,惹恼,anger,0.4,4
12952,饶恕,joy,0.453,19
12953,让位,fear,0.641,8
12954,让位,sadness,0.717,8
12955,染色,sadness,0.344,1
12956,裙带关系,anger,0.371,3
12957,裙带关系,disgust,0.484,3
12958,裙带关系,sadness,0.328,3
12959,确凿,trust,0.578,8
12960,确认,trust,0.734,118
12963,确定,trust,0.539,189
12964,缺陷,anger,0.348,18
12965,缺陷,disgust,0.531,18
12966,缺陷,fear,0.266,18
12967,缺陷,sadness,0.347,18
12969,缺席,fear,0.396,14
12970,缺席,sadness,0.547,14
12971,缺乏,anger,0.359,109
12972,缺乏,disgust,0.398,109
12973,缺乏,fear,0.438,109
12974,缺乏,sadness,0.453,109
12975,劝告,trust,0.57,9
12976,拳击,anger,0.394,1
12982,全能,fear,0.406,4
12988,权限,trust,0.75,10
12989,权威性,trust,0.578,7
12990,权威,trust,0.664,77
12991,圈套,fear,0.391,5
12993,去掉,anger,0.351,5
12994,去掉,fear,0.328,5
12995,去掉,sadness,0.281,5
12997,取悦,joy,0.75,7
12998,取悦,surprise,0.305,7
13005,取消,joy,0.547,125
13006,取消,sadness,0.234,125
13008,蛆,disgust,0.844,7
13012,屈辱,anticipation,0.398,7
13013,屈辱,disgust,0.711,7
13014,屈辱,fear,0.719,7
13015,屈辱,sadness,0.802,7
13016,驱逐舰,anger,0.812,1
13017,驱逐舰,fear,0.75,1
13018,驱逐出境,fear,0.406,38
13019,驱逐出境,sadness,0.5,38
13020,驱逐,anger,0.656,28
13021,驱逐,disgust,0.391,28
13022,驱逐,fear,0.438,28
13023,驱逐,sadness,0.414,28
13029,区别,anger,0.606,148
13030,区别,disgust,0.664,148
13031,区别,fear,0.391,148
13032,区别,sadness,0.578,148
13038,求,sadness,0.484,174
13043,囚犯,anger,0.516,10
13044,囚犯,disgust,0.508,10
13045,囚犯,fear,0.562,10
13046,囚犯,sadness,0.531,10
13053,庆祝,anticipation,0.672,26
13054,庆祝,joy,0.97,26
13062,请帖,anticipation,0.664,2
13063,请教,trust,0.57,5
13066,晴朗,anticipation,0.5,1
13067,晴朗,joy,0.562,1
13068,晴朗,surprise,0.102,1
13070,情绪化,sadness,0.438,5
13071,情人,anticipation,0.562,3
13072,情人,joy,0.719,3
13073,情人,trust,0.477,3
13074,情况,joy,0.125,628
13075,情况,trust,0.359,628
13078,情妇,anger,0.182,3
13079,情妇,disgust,0.523,3
13080,情报,fear,0.038,39
13081,情报,joy,0.477,39
13082,情报,trust,0.719,39
13083,情,anticipation,0.633,78
13084,情,joy,0.603,78
13085,情,trust,0.469,78
13087,清醒,trust,0.586,140
13088,清算,anticipation,0.641,147
13089,清洁,joy,0.26,12
13090,清洁,trust,0.484,12
13091,清单,trust,0.586,19
13092,清除,fear,0.562,73
13093,倾斜,trust,0.414,3
13094,倾覆,surprise,0.664,1
13095,轻信,sadness,0.25,5
13096,轻信,trust,0.281,5
13097,轻松,joy,0.442,33
13098,轻视,anger,0.69,54
13100,轻蔑,anger,0.769,2
13101,轻率,anger,0.329,4
13102,轻率,disgust,0.312,4
13103,轻率,sadness,0.375,4
13105,青年,anger,0.045,22
13106,青年,anticipation,0.492,22
13107,青年,fear,0.062,22
13108,青年,joy,0.375,22
13109,青年,surprise,0.172,22
13115,勤勉,trust,0.68,1
13116,勤,anticipation,0.5,11
13117,亲属,anticipation,0.352,26
13118,亲属,joy,0.455,26
13119,亲属,trust,0.719,26
13121,亲密,anticipation,0.57,13
13122,亲密,joy,0.71,13
13123,亲密,trust,0.634,13
13124,亲近,joy,0.552,2
13125,亲近,trust,0.719,2
13126,亲爱的,joy,0.672,9
13130,侵入,anger,0.598,12
13131,侵入,disgust,0.531,12
13132,侵入,fear,0.531,12
13133,侵入,surprise,0.617,12
13134,侵扰,fear,0.484,2
13135,侵权,anger,0.516,5
13136,侵权,disgust,0.516,5
13137,侵略者,anger,0.656,36
13138,侵略者,fear,0.812,36
13139,侵略者,sadness,0.42,36
13140,侵略性,anger,0.667,2
13141,侵略性,fear,0.703,2
13142,侵略,anger,0.702,139
13143,侵略,fear,0.609,139
13144,侵害,anger,0.485,21
13145,侵犯,fear,0.656,62
13146,钦佩,joy,0.734,7
13147,钦佩,surprise,0.328,7
13148,钦佩,trust,0.703,7
13149,窃贼,disgust,0.547,3
13150,窃贼,fear,0.594,3
13155,切实,trust,0.414,27
13157,切割,anger,0.485,5
13158,切割,disgust,0.352,5
13159,切割,fear,0.484,5
13160,切割,sadness,0.422,5
13161,切除,fear,0.406,1
13162,撬,anger,0.266,1
13163,撬,anticipation,0.469,1
13164,撬,trust,0.195,1
13168,巧合,surprise,0.461,19
13170,呛,anger,0.719,2
13171,呛,sadness,0.682,2
13172,抢占,fear,0.625,12
13173,抢劫,anger,0.544,47
13174,抢劫,disgust,0.555,47
13175,抢劫,fear,0.8,47
13176,抢劫,sadness,0.6,47
13177,抢,anger,0.431,215
13178,抢,disgust,0.516,215
13179,抢,fear,0.609,215
13180,抢,sadness,0.491,215
13183,强硬,sadness,0.212,91
13184,强调,fear,0.531,88
13186,强迫,anger,0.515,18
13187,强迫,disgust,0.547,18
13188,强迫,fear,0.547,18
13189,强迫,sadness,0.438,18
13190,强奸,anger,0.894,9
13191,强奸,disgust,0.906,9
13192,强奸,fear,0.87,9
13193,强奸,sadness,0.875,9
13194,强化,joy,0.516,16
13195,强化,trust,0.661,16
13196,强横,anger,0.828,2
13197,强横,disgust,0.562,2
13198,强横,fear,0.734,2
13201,强度,joy,0.438,4
13202,强度,trust,0.656,4
13203,强盗,disgust,0.492,446
13204,强盗,fear,0.516,446
13205,强大,anger,0.424,652
13206,强大,anticipation,0.477,652
13207,强大,disgust,0.102,652
13208,强大,fear,0.359,652
13209,强大,joy,0.516,652
13210,强大,trust,0.562,652
13211,强辩,anticipation,0.406,1
13212,强辩,surprise,0.477,1
13213,强辩,trust,0.289,1
13214,枪支,anger,0.547,17
13215,枪支,fear,0.6,17
13217,枪口,fear,0.312,11
13218,枪,anger,0.576,116
13219,枪,fear,0.734,116
13223,谴责,anger,0.825,67
13224,遣散,sadness,0.333,1
13233,钱,anger,0.074,856
13234,钱,anticipation,0.586,856
13235,钱,joy,0.531,856
13236,钱,surprise,0.203,856
13237,钱,trust,0.359,856
13244,前瞻性,anticipation,0.57,7
13245,前哨战,anger,0.545,1
13249,签名,trust,0.477,4
13250,谦逊,joy,0.266,2
13251,谦逊,trust,0.602,2
13252,谦虚,trust,0.57,11
13253,谦卑,disgust,0.047,1
13254,谦卑,joy,0.344,1
13255,谦卑,sadness,0.078,1
13256,谦卑,trust,0.68,1
13258,器具,fear,0.198,1
13259,器官,anticipation,0.25,7
13260,器官,joy,0.094,7
13261,契约,anger,0.41,9
13270,气质,trust,0.617,3
13273,气氛,joy,0.379,6
13274,起义,anger,0.652,7
13275,起义,anticipation,0.68,7
13276,起义,fear,0.545,7
13277,起诉书,fear,0.484,1
13278,起诉,anger,0.63,401
13279,起诉,fear,0.609,401
13280,起诉,sadness,0.5,401
13287,启用,trust,0.508,5
13288,启示,fear,0.844,3
13289,启示,joy,0.609,3
13290,启示,trust,0.602,3
13291,启发,anticipation,0.602,1
13292,启发,joy,0.606,1
13293,启发,surprise,0.406,1
13294,启发,trust,0.68,1
13299,祈祷,anticipation,0.547,47
13300,祈祷,fear,0.109,47
13301,祈祷,joy,0.469,47
13302,祈祷,surprise,0.18,47
13303,祈祷,trust,0.516,47
13306,奇妙,joy,0.844,3
13307,奇妙,surprise,0.586,3
13308,奇迹,anticipation,0.633,60
13309,奇迹,joy,0.758,60
13310,奇迹,surprise,0.859,60
13311,奇迹,trust,0.562,60
13313,奇怪,surprise,0.867,175
13315,欺骗,anger,0.547,358
13316,欺骗,disgust,0.461,358
13317,欺骗,sadness,0.562,358
13318,欺骗,trust,0.203,358
13319,欺负,anger,0.688,157
13320,欺负,fear,0.656,157
13321,欺负,sadness,0.578,157
13322,期望,anticipation,0.742,43
13323,期望,surprise,0.148,43
13324,期望,trust,0.477,43
13325,期待,anticipation,0.789,88
13326,凄凉,sadness,0.656,1
13329,谱系,trust,0.57,3
13334,扑灭,anger,0.394,8
13336,破碎,anger,0.735,7
13337,破碎,disgust,0.398,7
13338,破碎,fear,0.672,7
13339,破碎,sadness,0.609,7
13341,破灭,sadness,0.63,7
13342,破裂,fear,0.706,2
13343,破裂,sadness,0.588,2
13344,破裂,surprise,0.719,2
13346,破解,anger,0.422,4
13347,破解,fear,0.484,4
13355,破坏,anger,0.727,175
13356,破坏,disgust,0.609,175
13357,破坏,fear,0.703,175
13358,破坏,sadness,0.484,175
13359,破坏,surprise,0.742,175
13362,破产,anger,0.221,69
13363,破产,disgust,0.445,69
13364,破产,fear,0.391,69
13365,破产,sadness,0.5,69
13366,破产,surprise,0.266,69
13367,迫害,anger,0.734,36
13368,迫害,disgust,0.625,36
13369,迫害,fear,0.797,36
13370,迫害,sadness,0.844,36
13372,屏障,anger,0.287,2
13373,凭证,trust,0.484,2
13374,凭据,trust,0.727,2
13377,评分,anger,0.182,2
13378,评分,fear,0.25,2
13379,评分,sadness,0.109,2
13380,评定,fear,0.172,2
13381,评定,surprise,0.234,2
13382,评定,trust,0.594,2
13383,平庸,sadness,0.344,5
13384,平民,fear,0.062,64
13389,平静,joy,0.47,19
13390,平缓,joy,0.303,2
13391,平衡,fear,0.094,48
13392,平衡,joy,0.275,48
13393,平凡,anticipation,0.242,7
13394,平凡,trust,0.453,7
13396,平等,joy,0.394,77
13397,平等,trust,0.727,77
13398,平淡,sadness,0.297,3
13399,聘请,anticipation,0.469,12
13400,聘请,joy,0.203,12
13401,聘请,trust,0.484,12
13402,品尝,anticipation,0.375,5
13403,品尝,disgust,0.117,5
13404,品尝,joy,0.531,5
13405,品尝,sadness,0.034,5
13406,品尝,trust,0.508,5
13407,贫穷,anger,0.312,39
13408,贫穷,disgust,0.469,39
13409,贫穷,fear,0.391,39
13410,贫穷,sadness,0.69,39
13415,贫困,fear,0.455,11
13416,贫困,sadness,0.766,11
13419,漂流,sadness,0.266,1
13420,漂亮,anticipation,0.414,67
13421,漂亮,joy,0.469,67
13422,漂亮,trust,0.367,67
13423,漂浮,anticipation,0.422,3
13424,漂浮,fear,0.328,3
13425,漂浮,sadness,0.328,3
13428,骗取,anger,0.424,9
13429,骗取,disgust,0.516,9
13430,偏执,fear,0.688,19
13435,偏见,anger,0.545,170
13436,偏差,sadness,0.422,5
13437,偏爱,joy,0.348,2
13441,屁股,disgust,0.422,113
13442,屁股,sadness,0.438,113
13443,癖好,joy,0.625,1
13445,脾气,anger,0.688,14
13452,披露,trust,0.43,24
13454,批准,joy,0.486,35
13455,批准,trust,0.68,35
13456,批评,anger,0.516,95
13457,批评,disgust,0.312,95
13458,批评,fear,0.469,95
13459,批评,sadness,0.484,95
13460,批评,trust,0.234,95
13461,碰撞,anger,0.609,4
13462,捧,anticipation,0.562,10
13463,捧,joy,0.636,10
13464,捧,trust,0.555,10
13467,朋友,joy,0.5,371
13468,朋友,trust,0.75,371
13476,喷嚏,disgust,0.312,11
13477,喷嚏,surprise,0.477,11
13478,喷发,anger,0.667,2
13479,喷发,fear,0.672,2
13480,喷发,surprise,0.883,2
13481,喷,disgust,0.641,229
13482,喷,joy,0.545,229
13484,配件,anticipation,0.445,7
13485,配件,joy,0.258,7
13486,配件,trust,0.406,7
13487,赔款,trust,0.445,76
13488,赔偿,sadness,0.576,552
13489,赔偿,trust,0.383,552
13490,培育,anger,0.059,7
13491,培育,anticipation,0.508,7
13492,培育,disgust,0.117,7
13493,培育,fear,0.078,7
13494,培育,joy,0.469,7
13495,培育,trust,0.703,7
13498,炮轰,fear,0.594,7
13501,泡沫,joy,0.141,4
13502,跑车,joy,0.125,1
13503,跑车,trust,0.359,1
13505,跑,fear,0.25,221
13506,咆哮,anger,0.75,2
13507,咆哮,disgust,0.297,2
13508,咆哮,fear,0.547,2
13509,咆哮,joy,0.348,2
13511,叛徒,anger,0.562,10
13512,叛徒,disgust,0.602,10
13513,叛徒,fear,0.656,10
13514,叛徒,sadness,0.588,10
13515,叛逃,fear,0.398,2
13516,叛逆,anger,0.516,4
13517,叛逆,disgust,0.688,4
13518,叛逆,fear,0.656,4
13519,叛逆,surprise,0.539,4
13521,叛变,anger,0.529,2
13522,判决书,fear,0.344,1
13523,判断,surprise,0.422,120
13524,判断,trust,0.469,120
13525,派对,joy,0.765,4
13526,排泄,disgust,0.828,2
13530,排水,sadness,0.424,1
13532,排除,anger,0.188,95
13533,排除,disgust,0.367,95
13534,排除,fear,0.636,95
13535,排除,sadness,0.609,95
13536,排斥,disgust,0.594,14
13538,拍卖,anticipation,0.539,4
13543,拍,anticipation,0.43,78
13544,拍,joy,0.25,78
13545,拍,trust,0.344,78
13551,偶然,fear,0.438,14
13552,偶然,surprise,0.672,14
13553,呕吐,disgust,0.812,2
13554,讴歌,trust,0.422,1
13568,女儿,joy,0.547,64
13569,懦弱,anger,0.14,15
13570,懦弱,disgust,0.367,15
13571,懦弱,fear,0.312,15
13572,懦弱,sadness,0.348,15
13573,懦夫,disgust,0.555,6
13574,懦夫,fear,0.578,6
13575,懦夫,sadness,0.484,6
13576,诺言,joy,0.415,4
13577,诺言,trust,0.773,4
13581,暖,joy,0.429,20
13582,怒吼,anger,0.515,2
13583,努力,anticipation,0.656,373
13584,努力,trust,0.531,373
13585,奴役,anger,0.625,16
13586,奴役,disgust,0.836,16
13587,奴役,fear,0.781,16
13588,奴役,sadness,0.828,16
13600,脓,disgust,0.773,2
13603,农村,joy,0.25,36
13606,扭曲,disgust,0.461,29
13608,牛,disgust,0.422,126
13612,凝聚力,trust,0.672,14
13613,凝聚,trust,0.562,10
13618,尿布,disgust,0.617,1
13620,黏,disgust,0.438,1
13621,年轻,anticipation,0.5,59
13622,年轻,joy,0.333,59
13623,年轻,surprise,0.164,59
13625,蔫,sadness,0.729,1
13626,溺爱,disgust,0.617,3
13635,泥,disgust,0.312,9
13637,能源,joy,0.422,5
13638,能力,trust,0.648,622
13640,内容,joy,0.688,68
13641,内容,trust,0.562,68
13645,内阁,trust,0.438,2
13646,内存,anger,0.47,2
13647,内存,anticipation,0.383,2
13648,闹鬼,fear,0.578,1
13649,闹鬼,sadness,0.422,1
13665,难忘,joy,0.5,2
13666,难忘,surprise,0.336,2
13667,难忘,trust,0.539,2
13669,难民,sadness,0.453,20
13670,难看,disgust,0.641,14
13671,难过,sadness,0.812,32
13672,难,fear,0.359,296
13673,男朋友,joy,0.48,5
13674,男孩,disgust,0.117,2
13676,耐用,trust,0.547,1
13677,耐力,trust,0.539,2
13681,耐,fear,0.344,8
13688,墓志铭,sadness,0.531,3
13689,墓,sadness,0.562,1
13698,目的地,anticipation,0.703,25
13699,目的地,fear,0.109,25
13700,目的地,joy,0.281,25
13701,目的地,sadness,0.17,25
13702,目的地,surprise,0.148,25
13703,目的,anticipation,0.391,402
13704,目的,joy,0.348,402
13705,目的,trust,0.617,402
13706,目标,joy,0.469,131
13709,母亲,anticipation,0.406,52
13710,母亲,joy,0.5,52
13711,母亲,sadness,0.016,52
13712,母亲,trust,0.703,52
13713,谋杀,anger,0.897,54
13714,谋杀,disgust,0.839,54
13715,谋杀,fear,0.906,54
13716,谋杀,sadness,0.828,54
13717,谋杀,surprise,0.617,54
13718,默认,disgust,0.227,13
13719,默认,fear,0.226,13
13720,默认,sadness,0.121,13
13729,陌生人,fear,0.453,4
13730,陌生,fear,0.25,5
13731,末日,anger,0.643,16
13732,末日,anticipation,0.5,16
13733,末日,disgust,0.633,16
13734,末日,fear,0.828,16
13735,末日,sadness,0.75,16
13741,魔鬼,anger,0.719,48
13742,魔鬼,anticipation,0.273,48
13743,魔鬼,disgust,0.664,48
13744,魔鬼,fear,0.828,48
13745,魔鬼,sadness,0.576,48
13748,磨损,sadness,0.467,1
13750,磨,anticipation,0.305,12
13751,摩擦,anger,0.47,14
13752,模糊,disgust,0.414,17
13753,模糊,sadness,0.375,17
13754,模仿,surprise,0.266,17
13755,模范,anticipation,0.352,2
13756,模范,joy,0.266,2
13757,模范,trust,0.523,2
13758,摸索,anger,0.576,12
13759,摸索,disgust,0.703,12
13760,摸索,fear,0.453,12
13761,谬误,anger,0.25,3
13762,谬误,trust,0.164,3
13763,命运,anticipation,0.633,147
13764,命运,joy,0.652,147
13765,命运,trust,0.438,147
13766,冥想,joy,0.446,1
13772,明显,trust,0.625,263
13773,明晰,joy,0.258,2
13776,明确,trust,0.609,133
13777,明目张胆,anger,0.455,17
13778,明目张胆,disgust,0.5,17
13781,名人,anger,0.026,20
13782,名人,anticipation,0.516,20
13783,名人,disgust,0.188,20
13784,名人,joy,0.342,20
13785,名人,surprise,0.344,20
13786,名人,trust,0.273,20
13787,名气,trust,0.336,4
13791,民兵,anger,0.375,2
13792,民兵,fear,0.672,2
13793,民兵,sadness,0.344,2
13794,蔑视,anger,0.719,14
13795,蔑视,disgust,0.523,14
13796,蔑视,fear,0.5,14
13797,蔑视,sadness,0.609,14
13798,灭亡,fear,0.672,152
13799,灭亡,sadness,0.804,152
13800,灭绝,anger,0.824,24
13801,灭绝,fear,0.797,24
13806,面试,fear,0.156,2
13807,面容,trust,0.523,2
13808,面具,fear,0.562,10
13811,面对,anger,0.582,379
13818,密切,anticipation,0.453,30
13819,密切,fear,0.156,30
13820,密切,joy,0.507,30
13822,密封,trust,0.531,3
13823,秘密,trust,0.305,65
13829,迷信,fear,0.469,15
13833,梦魇,disgust,0.586,2
13834,梦魇,fear,0.562,2
13835,梦想,joy,0.636,30
13836,梦想,trust,0.516,30
13838,梦,joy,0.559,63
13843,猛烈,anger,0.938,48
13844,猛烈,disgust,0.609,48
13845,猛烈,fear,0.828,48
13846,猛烈,sadness,0.719,48
13848,盟友,trust,0.75,103
13851,门,trust,0.414,121
13852,魅力,surprise,0.43,5
13855,美学,joy,0.455,3
13858,美女,joy,0.621,13
13859,美丽,joy,0.781,65
13860,美化,joy,0.703,6
13861,美化,trust,0.508,6
13865,美德,trust,0.719,12
13867,霉菌,disgust,0.633,11
13880,没用,disgust,0.648,232
13884,没收,anger,0.394,58
13885,没收,fear,0.438,58
13886,没收,sadness,0.531,58
13887,没落,sadness,0.456,47
13892,贸易,trust,0.461,87
13893,冒险,anticipation,0.75,32
13894,冒险,fear,0.75,32
13895,冒险,joy,0.47,32
13896,冒犯,anger,0.403,4
13897,冒犯,disgust,0.422,4
13898,冒犯,fear,0.266,4
13899,冒犯,sadness,0.359,4
13900,冒犯,surprise,0.531,4
13902,矛,anger,0.5,8
13903,矛,anticipation,0.367,8
13904,矛,fear,0.468,8
13906,毛,disgust,0.719,108
13912,漫画,fear,0.141,8
13913,漫步,joy,0.297,1
13916,满足,joy,0.656,80
13920,满意,joy,0.725,50
13924,卖淫,disgust,0.633,1
13925,卖淫,sadness,0.375,1
13926,埋葬,sadness,0.781,18
13927,骂名,sadness,0.464,4
13928,骂,anger,0.515,299
13929,骂,disgust,0.297,299
13930,骂,fear,0.453,299
13931,骂,sadness,0.327,299
13934,马,trust,0.391,33
13939,麻木,sadness,0.359,16
13940,麻木,surprise,0.602,16
13947,麻痹,anger,0.295,17
13948,麻痹,anticipation,0.266,17
13949,麻痹,disgust,0.477,17
13950,麻痹,fear,0.734,17
13951,麻痹,sadness,0.719,17
13955,绿色,joy,0.137,3
13956,绿色,trust,0.359,3
13961,履行,anticipation,0.602,16
13962,履行,joy,0.728,16
13963,履行,trust,0.664,16
13965,旅行,joy,0.409,51
13966,旅行,trust,0.422,51
13967,旅程,anticipation,0.711,2
13968,旅程,fear,0.062,2
13969,旅程,joy,0.447,2
13973,驴,disgust,0.211,63
13974,落下,sadness,0.422,8
13975,落后,disgust,0.234,118
13978,罗盘,trust,0.57,2
13979,论证,anger,0.515,18
13980,论战,anger,0.359,7
13981,论战,disgust,0.5,7
13982,论坛,trust,0.469,9
13983,论据,anger,0.545,7
13989,掠夺,anger,0.469,106
13990,掠夺,disgust,0.461,106
13991,掠夺,fear,0.516,106
13992,掠夺,sadness,0.461,106
13993,掠夺,surprise,0.633,106
13994,掠,anger,0.578,3
13995,掠,disgust,0.547,3
13996,掠,fear,0.574,3
14007,路面,trust,0.32,3
14008,路径,trust,0.484,9
14009,路,joy,0.188,122
14013,鲁莽,anger,0.531,3
14014,鲁莽,disgust,0.461,3
14015,鲁莽,fear,0.406,3
14016,鲁莽,surprise,0.68,3
14018,漏洞,fear,0.548,70
14019,漏洞,sadness,0.469,70
14021,垄断,anticipation,0.422,14
14025,龙卷风,fear,0.734,8
14026,龙,fear,0.594,16
14030,硫磺,anger,0.392,1
14031,硫磺,fear,0.391,1
14035,流血,anger,0.864,9
14036,流血,disgust,0.714,9
14037,流血,fear,0.859,9
14038,流血,sadness,0.836,9
14039,流血,surprise,0.656,9
14040,流亡,anger,0.469,3
14041,流亡,fear,0.516,3
14042,流亡,sadness,0.742,3
14043,流氓,anger,0.797,1199
14044,流氓,disgust,0.641,1199
14045,流氓,fear,0.594,1199
14049,流泪,sadness,0.688,19
14050,流浪汉,disgust,0.484,12
14051,流浪汉,fear,0.44,12
14052,流浪汉,sadness,0.323,12
14055,流行,disgust,0.508,289
14056,流行,fear,0.484,289
14057,流行,sadness,0.5,289
14058,流行,trust,0.547,289
14061,流感,fear,0.375,1452
14062,流放,anger,0.422,40
14063,流放,disgust,0.469,40
14064,流放,sadness,0.79,40
14065,流动,joy,0.13,121
14097,领导,trust,0.68,626
14098,零食,joy,0.4,3
14100,铃声,anger,0.242,2
14101,灵魂,joy,0.401,47
14114,临床,fear,0.312,113
14119,邻里,anticipation,0.266,3
14120,邻居,anticipation,0.281,49
14121,邻居,trust,0.523,49
14123,猎物,fear,0.703,1
14129,獠牙,fear,0.672,5
14132,梁,trust,0.32,5
14134,良心,trust,0.633,112
14135,炼狱,disgust,0.547,5
14136,炼狱,fear,0.656,5
14137,练,joy,0.264,7
14138,练,surprise,0.156,7
14139,练,trust,0.633,7
14146,联邦,trust,0.523,17
14148,连累,anger,0.409,23
14149,痢,disgust,0.727,1
14150,痢,sadness,0.593,1
14151,例外,trust,0.305,34
14152,励志,joy,0.531,2
14159,立志,anticipation,0.719,1
14160,立志,joy,0.516,1
14161,立志,trust,0.492,1
14166,力,anger,0.418,221
14167,力,fear,0.266,221
14168,理性,fear,0.141,105
14169,理论,anticipation,0.359,70
14170,理论,trust,0.328,70
14171,理解,trust,0.688,505
14172,里程碑,trust,0.477,1
14173,礼物,joy,0.516,10
14179,礼节,trust,0.492,3
14180,礼拜,fear,0.518,5
14188,离开,anticipation,0.5,140
14189,离开,sadness,0.438,140
14190,离开,surprise,0.234,140
14191,离间,anger,0.485,9
14192,离间,disgust,0.453,9
14193,离婚,anger,0.516,4
14194,离婚,disgust,0.383,4
14195,离婚,fear,0.484,4
14196,离婚,sadness,0.623,4
14197,离婚,surprise,0.398,4
14198,离婚,trust,0.133,4
14199,离别,sadness,0.375,1
14200,狸,fear,0.127,1
14201,冷笑,anger,0.574,1
14202,冷笑,disgust,0.539,1
14203,冷漠,anger,0.273,18
14204,冷漠,disgust,0.477,18
14205,冷漠,sadness,0.469,18
14207,冷酷,anger,0.545,10
14208,冷酷,disgust,0.43,10
14209,冷静,joy,0.422,39
14210,冷静,sadness,0.422,39
14212,冷,joy,0.25,16
14213,冷,sadness,0.188,16
14220,累,sadness,0.391,55
14228,雷达,trust,0.406,11
14229,了不起,sadness,0.125,43
14230,勒索,anger,0.55,17
14231,勒索,fear,0.612,17
14233,乐趣,joy,0.891,7
14234,乐观,anticipation,0.625,46
14235,乐观,joy,0.723,46
14236,乐观,surprise,0.336,46
14237,乐观,trust,0.617,46
14242,乐,joy,0.766,19
14243,老兄,joy,0.47,10
14245,老年,sadness,0.379,15
14247,老百姓,fear,0.062,512
14248,牢骚,anger,0.424,1
14249,牢骚,disgust,0.336,1
14250,牢骚,fear,0.234,1
14251,牢骚,sadness,0.543,1
14252,劳动,anticipation,0.383,24
14253,劳动,joy,0.106,24
14254,劳动,surprise,0.281,24
